timestamp_s,found_lat,found_lon,kf_x_m,kf_y_m,speed_mps,heading_deg,ncc
36029.800000,43.413393,42.676051,0.000000,0.000000,40.00,124.00,0.7786
36030.000000,43.413353,42.676133,0.000000,0.000000,40.00,124.00,0.7779
36030.200000,43.495306,42.502151,0.000000,0.000000,40.00,138.00,0.7774
36030.400000,43.495252,42.502217,0.000000,0.000000,40.00,138.00,0.7775
36030.600000,43.413232,42.676379,0.000000,0.000000,40.00,124.00,0.7769
36030.800000,43.495443,42.503069,0.000000,0.000000,40.00,135.00,0.7765
36031.000000,43.495392,42.503139,0.000000,0.000000,40.00,135.00,0.7771
36031.200000,43.495341,42.503209,0.000000,0.000000,40.00,135.00,0.7770
36031.400000,43.413071,42.676708,0.000000,0.000000,40.00,124.00,0.7836
36031.600000,43.495239,42.503349,0.000000,0.000000,40.00,135.00,0.7791
36031.800000,43.495189,42.503419,0.000000,0.000000,40.00,135.00,0.7802
36032.000000,43.495138,42.503490,0.000000,0.000000,40.00,135.00,0.7808
36032.200000,43.495087,42.503560,0.000000,0.000000,40.00,135.00,0.7852
36032.400000,43.495036,42.503630,0.000000,0.000000,40.00,135.00,0.7844
36032.600000,43.494985,42.503700,0.000000,0.000000,40.00,135.00,0.7861
36032.800000,43.494935,42.503770,0.000000,0.000000,40.00,135.00,0.7858
36033.000000,43.494884,42.503840,0.000000,0.000000,40.00,135.00,0.7864
36033.200000,43.494833,42.503910,0.000000,0.000000,40.00,135.00,0.7902
36033.400000,43.494782,42.503980,0.000000,0.000000,40.00,135.00,0.7901
36033.600000,43.494731,42.504050,0.000000,0.000000,40.00,135.00,0.7879
36033.800000,43.494680,42.504120,0.000000,0.000000,40.00,135.00,0.7943
36034.000000,43.494630,42.504190,0.000000,0.000000,40.00,135.00,0.7934
36034.200000,43.494579,42.504260,978.631309,-978.631309,40.00,135.00,0.8006
36034.400000,43.494783,42.504399,984.288163,-984.288163,40.00,135.00,0.7985
36034.600000,43.494734,42.504470,989.945017,-989.945017,40.00,135.00,0.7975
36034.800000,43.494426,42.504470,995.601847,-995.601847,40.00,135.00,0.8092
36035.000000,43.494634,42.504612,1002.859156,-993.344701,37.82,129.63,0.8073
36035.200000,43.494584,42.504684,1009.767370,-992.914237,36.45,125.27,0.8099
36035.400000,43.494534,42.504755,1016.420101,-993.819105,35.68,122.21,0.8074
36035.600000,43.494484,42.504826,1022.899662,-995.638824,35.28,120.28,0.8054
36035.800000,43.494172,42.504821,1027.803404,-1004.945253,36.58,125.62,0.8061
36036.000000,43.494121,42.504891,1032.741346,-1014.084289,37.87,129.70,0.8120
36036.200000,43.494071,42.504961,1037.795616,-1022.659314,38.94,132.52,0.8105
36036.400000,43.494020,42.505031,1042.932301,-1030.834542,39.79,134.52,0.8116
36036.600000,43.493969,42.505101,1048.150316,-1038.615540,40.44,135.91,0.8116
36036.800000,43.493918,42.505171,1053.430909,-1046.093094,40.92,136.89,0.8143
36037.000000,43.493867,42.505241,1058.777205,-1053.252460,41.25,137.54,0.8134
36037.200000,43.493817,42.505311,1064.176909,-1060.153218,41.47,137.96,0.8123
36037.400000,43.493766,42.505381,1069.618229,-1066.852395,41.61,138.22,0.8129
36037.600000,43.493985,42.505539,1076.444896,-1067.658068,40.35,135.56,0.8168
36037.800000,43.493664,42.505521,1081.800386,-1074.681692,40.62,136.17,0.8145
36038.000000,43.518352,42.498455,1087.427057,-1080.542458,40.62,136.17,0.8153
36038.200000,43.518421,42.498484,1093.053729,-1086.403224,40.62,136.17,0.8159
36038.400000,43.493512,42.505731,1098.406274,-1093.390603,40.84,136.64,0.8141
36038.600000,43.518558,42.498542,1104.013900,-1099.329644,40.84,136.64,0.8145
36038.800000,43.518627,42.498571,1109.621526,-1105.268684,40.84,136.64,0.8152
36039.000000,43.518696,42.498600,1115.229151,-1111.207725,40.84,136.64,0.8152
36039.200000,43.518764,42.498629,1120.836777,-1117.146765,40.84,136.64,0.8163
36039.400000,43.518833,42.498658,1126.444403,-1123.085806,40.84,136.64,0.8161
36039.600000,43.518902,42.498687,1132.052028,-1129.024847,40.84,136.64,0.8175
36039.800000,43.505006,42.535180,1137.659654,-1134.963887,40.84,136.64,0.8205
36040.000000,43.505010,42.535279,1143.267280,-1140.902928,40.84,136.64,0.8200
36040.200000,43.505014,42.535378,1148.874905,-1146.841968,40.84,136.64,0.8216
36040.400000,43.505017,42.535477,1154.482531,-1152.781009,40.84,136.64,0.8214
36040.600000,43.505021,42.535576,1160.090157,-1158.720050,40.84,136.64,0.8238
36040.800000,43.505025,42.535675,1165.697782,-1164.659090,40.84,136.64,0.8236
36041.000000,43.505029,42.535774,1171.305408,-1170.598131,40.84,136.64,0.8230
36041.200000,43.505032,42.535873,1176.913034,-1176.537171,40.84,136.64,0.8228
36041.400000,43.505036,42.535972,1182.520659,-1182.476212,40.84,136.64,0.8246
36041.600000,43.505040,42.536071,1188.128285,-1188.415253,40.84,136.64,0.8244
36041.800000,43.505044,42.536169,1193.735911,-1194.354293,40.84,136.64,0.8246
36042.000000,43.505047,42.536268,1199.343536,-1200.293334,40.84,136.64,0.8273
36042.200000,43.505051,42.536367,1204.951162,-1206.232374,40.84,136.64,0.8278
36042.400000,43.505055,42.536466,1210.558788,-1212.171415,40.84,136.64,0.8231
36042.600000,43.505059,42.536565,1216.166413,-1218.110455,40.84,136.64,0.8256
36042.800000,43.505063,42.536664,1221.774039,-1224.049496,40.84,136.64,0.8260
36043.000000,43.505066,42.536763,1227.381665,-1229.988537,40.84,136.64,0.8258
36043.200000,43.505070,42.536862,1232.989290,-1235.927577,40.84,136.64,0.8265
36043.400000,43.505074,42.536961,1238.596916,-1241.866618,40.84,136.64,0.8269
36043.600000,43.505070,42.536862,1244.204542,-1247.805658,40.84,136.64,0.8277
36043.800000,43.504509,42.537094,1249.812167,-1253.744699,40.84,136.64,0.8282
36044.000000,43.505078,42.537060,1255.419793,-1259.683740,40.84,136.64,0.8277
36044.200000,43.504514,42.537292,1261.027419,-1265.622780,40.84,136.64,0.8292
36044.400000,43.504516,42.537391,1266.635044,-1271.561821,40.84,136.64,0.8278
36044.600000,43.504519,42.537490,1272.242670,-1277.500861,40.84,136.64,0.8272
36044.800000,43.504521,42.537589,1277.850296,-1283.439902,40.84,136.64,0.8279
36045.000000,43.504526,42.537787,1283.457921,-1289.378943,40.84,136.64,0.8275
36045.200000,43.504526,42.537787,1289.065547,-1295.317983,40.84,136.64,0.8278
36045.400000,43.504529,42.537886,1294.673173,-1301.257024,40.84,136.64,0.8280
36045.600000,43.504531,42.537985,1300.280798,-1307.196064,40.84,136.64,0.8282
36045.800000,43.504536,42.538183,1305.888424,-1313.135105,40.84,136.64,0.8257
36046.000000,43.504539,42.538282,1311.496049,-1319.074145,40.84,136.64,0.8264
36046.200000,43.504541,42.538381,1317.103675,-1325.013186,40.84,136.64,0.8273
36046.400000,43.504544,42.538480,1322.711301,-1330.952227,40.84,136.64,0.8259
36046.600000,43.504546,42.538579,1328.318926,-1336.891267,40.84,136.64,0.8249
36046.800000,43.504549,42.538678,1333.926552,-1342.830308,40.84,136.64,0.8251
