timestamp_s,found_lat,found_lon,kf_x_m,kf_y_m,speed_mps,heading_deg,ncc
36197.600000,43.462645,42.572326,6752.663475,-3900.178567,39.04,120.02,0.8325
36197.800000,43.462603,42.572407,6759.424638,-3904.084931,39.04,120.02,0.8323
36198.000000,43.462562,42.572489,6766.185802,-3907.991295,39.04,120.02,0.8323
36198.200000,43.462521,42.572570,6772.946965,-3911.897660,39.04,120.02,0.8322
36198.400000,43.462480,42.572651,6779.708128,-3915.804024,39.04,120.02,0.8321
36198.600000,43.462439,42.572732,6786.469291,-3919.710388,39.04,120.02,0.8320
36198.800000,43.462397,42.572813,6793.230454,-3923.616752,39.04,120.02,0.8316
36199.000000,43.462356,42.572894,6799.991618,-3927.523116,39.04,120.02,0.8315
36199.200000,43.462315,42.572976,6806.752781,-3931.429480,39.04,120.02,0.8314
36199.400000,43.462274,42.573057,6813.513944,-3935.335844,39.04,120.02,0.8314
36199.600000,43.462232,42.573138,6820.275107,-3939.242208,39.04,120.02,0.8315
36199.800000,43.462191,42.573219,6827.036270,-3943.148572,39.04,120.02,0.8315
36200.000000,43.462150,42.573300,6833.797434,-3947.054936,39.04,120.02,0.8315
36200.200000,43.462109,42.573381,6840.558597,-3950.961300,39.04,120.02,0.8313
36200.400000,43.462068,42.573463,6847.319760,-3954.867664,39.04,120.02,0.8313
36200.600000,43.462026,42.573544,6854.080923,-3958.774028,39.04,120.02,0.8312
36200.800000,43.461985,42.573625,6860.842086,-3962.680392,39.04,120.02,0.8312
36201.000000,43.461944,42.573706,6867.603250,-3966.586756,39.04,120.02,0.8311
36201.200000,43.461903,42.573787,6874.364413,-3970.493120,39.04,120.02,0.8310
36201.400000,43.461861,42.573868,6881.125576,-3974.399485,39.04,120.02,0.8309
36201.600000,43.461820,42.573950,6887.886739,-3978.305849,39.04,120.02,0.8310
36201.800000,43.461779,42.574031,6894.647903,-3982.212213,39.04,120.02,0.8310
36202.000000,43.461738,42.574112,6901.409066,-3986.118577,39.04,120.02,0.8308
36202.200000,43.461697,42.574193,6908.170229,-3990.024941,39.04,120.02,0.8308
36202.400000,43.461655,42.574274,6914.931392,-3993.931305,39.04,120.02,0.8308
36202.600000,43.461614,42.574355,6921.692555,-3997.837669,39.04,120.02,0.8307
36202.800000,43.461573,42.574436,6928.453719,-4001.744033,39.04,120.02,0.8306
36203.000000,43.461532,42.574518,6935.214882,-4005.650397,39.04,120.02,0.8306
36203.200000,43.461490,42.574599,6941.976045,-4009.556761,39.04,120.02,0.8305
36203.400000,43.461449,42.574680,6948.737208,-4013.463125,39.04,120.02,0.8305
36203.600000,43.461408,42.574761,6955.498371,-4017.369489,39.04,120.02,0.8305
36203.800000,43.461367,42.574842,6962.259535,-4021.275853,39.04,120.02,0.8305
36204.000000,43.461326,42.574923,6969.020698,-4025.182217,39.04,120.02,0.8304
36204.200000,43.461284,42.575005,6975.781861,-4029.088581,39.04,120.02,0.8303
36204.400000,43.461243,42.575086,6982.543024,-4032.994945,39.04,120.02,0.8301
36204.600000,43.461202,42.575167,6989.304188,-4036.901309,39.04,120.02,0.8301
36204.800000,43.461161,42.575248,6996.065351,-4040.807674,39.04,120.02,0.8300
36205.000000,43.461119,42.575329,7002.826514,-4044.714038,39.04,120.02,0.8297
36205.200000,43.461078,42.575410,7009.587677,-4048.620402,39.04,120.02,0.8296
36205.400000,43.461037,42.575492,7016.348840,-4052.526766,39.04,120.02,0.8295
36205.600000,43.460996,42.575573,7023.110004,-4056.433130,39.04,120.02,0.8294
36205.800000,43.460955,42.575654,7029.871167,-4060.339494,39.04,120.02,0.8291
36206.000000,43.460913,42.575735,7036.632330,-4064.245858,39.04,120.02,0.8290
36206.200000,43.460872,42.575816,7043.393493,-4068.152222,39.04,120.02,0.8276
36206.400000,43.460831,42.575897,7050.154656,-4072.058586,39.04,120.02,0.8264
36206.600000,43.460790,42.575979,7056.915820,-4075.964950,39.04,120.02,0.8262
36206.800000,43.460749,42.576060,7063.676983,-4079.871314,39.04,120.02,0.8261
36207.000000,43.460707,42.576141,7070.438146,-4083.777678,39.04,120.02,0.8258
36207.200000,43.460666,42.576222,7077.199309,-4087.684042,39.04,120.02,0.8247
36207.400000,43.460625,42.576303,7083.960473,-4091.590406,39.04,120.02,0.8244
36207.600000,43.460584,42.576384,7090.721636,-4095.496770,39.04,120.02,0.8242
36207.800000,43.460542,42.576465,7097.482799,-4099.403134,39.04,120.02,0.8239
36208.000000,43.460501,42.576547,7104.243962,-4103.309498,39.04,120.02,0.8236
36208.200000,43.460460,42.576628,7111.005125,-4107.215863,39.04,120.02,0.8234
36208.400000,43.460419,42.576709,7117.766289,-4111.122227,39.04,120.02,0.8227
36208.600000,43.460378,42.576790,7124.527452,-4115.028591,39.04,120.02,0.8224
36208.800000,43.460336,42.576871,7131.288615,-4118.934955,39.04,120.02,0.8221
36209.000000,43.460295,42.576952,7138.049778,-4122.841319,39.04,120.02,0.8217
36209.200000,43.460254,42.577034,7144.810941,-4126.747683,39.04,120.02,0.8215
36209.400000,43.460213,42.577115,7151.572105,-4130.654047,39.04,120.02,0.8212
36209.600000,43.460171,42.577196,7158.333268,-4134.560411,39.04,120.02,0.8209
36209.800000,43.460130,42.577277,7165.094431,-4138.466775,39.04,120.02,0.8206
36210.000000,43.460089,42.577358,7171.855594,-4142.373139,39.04,120.02,0.8203
36210.200000,43.460048,42.577439,7178.616758,-4146.279503,39.04,120.02,0.8198
36210.400000,43.460007,42.577521,7185.377921,-4150.185867,39.04,120.02,0.8196
36210.600000,43.459965,42.577602,7192.139084,-4154.092231,39.04,120.02,0.8192
36210.800000,43.459924,42.577683,7198.900247,-4157.998595,39.04,120.02,0.8187
36211.000000,43.459883,42.577764,7205.661410,-4161.904959,39.04,120.02,0.8185
36211.200000,43.459842,42.577845,7212.422574,-4165.811323,39.04,120.02,0.8182
36211.400000,43.459800,42.577926,7219.183737,-4169.717687,39.04,120.02,0.8180
36211.600000,43.459759,42.578008,7225.944900,-4173.624052,39.04,120.02,0.8178
36211.800000,43.459718,42.578089,7232.706063,-4177.530416,39.04,120.02,0.8175
36212.000000,43.459677,42.578170,7239.467226,-4181.436780,39.04,120.02,0.8173
36212.200000,43.459636,42.578251,7246.228390,-4185.343144,39.04,120.02,0.8170
36212.400000,43.459594,42.578332,7252.989553,-4189.249508,39.04,120.02,0.8168
36212.600000,43.459553,42.578413,7259.750716,-4193.155872,39.04,120.02,0.8164
36212.800000,43.459512,42.578494,7266.511879,-4197.062236,39.04,120.02,0.8162
36213.000000,43.459471,42.578576,7273.273043,-4200.968600,39.04,120.02,0.8160
36213.200000,43.459429,42.578657,7280.034206,-4204.874964,39.04,120.02,0.8158
36213.400000,43.459388,42.578738,7286.795369,-4208.781328,39.04,120.02,0.8146
36213.600000,43.459347,42.578819,7293.556532,-4212.687692,39.04,120.02,0.8143
36213.800000,43.459306,42.578900,7300.317695,-4216.594056,39.04,120.02,0.8139
36214.000000,43.459265,42.578981,7307.078859,-4220.500420,39.04,120.02,0.8136
36214.200000,43.459223,42.579063,7313.840022,-4224.406784,39.04,120.02,0.8134
36214.400000,43.459182,42.579144,7320.601185,-4228.313148,39.04,120.02,0.8126
36214.600000,43.459141,42.579225,7327.362348,-4232.219512,39.04,120.02,0.8123
36214.800000,43.459100,42.579306,7334.123511,-4236.125876,39.04,120.02,0.8119
36215.000000,43.459058,42.579387,7340.884675,-4240.032241,39.04,120.02,0.8116
36215.200000,43.459017,42.579468,7347.645838,-4243.938605,39.04,120.02,0.8114
36215.400000,43.458976,42.579550,7354.407001,-4247.844969,39.04,120.02,0.8108
36215.600000,43.458935,42.579631,7361.168164,-4251.751333,39.04,120.02,0.8106
36215.800000,43.458894,42.579712,7367.929327,-4255.657697,39.04,120.02,0.8081
36216.000000,43.458852,42.579793,7374.690491,-4259.564061,39.04,120.02,0.8080
36216.200000,43.458811,42.579874,7381.451654,-4263.470425,39.04,120.02,0.8076
36216.400000,43.458770,42.579955,7388.212817,-4267.376789,39.04,120.02,0.8071
36216.600000,43.458729,42.580037,7394.973980,-4271.283153,39.04,120.02,0.8062
36216.800000,43.458688,42.580118,7401.735144,-4275.189517,39.04,120.02,0.8060
36217.000000,43.458646,42.580199,7408.496307,-4279.095881,39.04,120.02,0.8055
36217.200000,43.458605,42.580280,7415.257470,-4283.002245,39.04,120.02,0.8049
36217.400000,43.458564,42.580361,7422.018633,-4286.908609,39.04,120.02,0.8044
36217.600000,43.458523,42.580442,7428.779796,-4290.814973,39.04,120.02,0.8040
36217.800000,43.458481,42.580524,7435.540960,-4294.721337,39.04,120.02,0.8034
36218.000000,43.458440,42.580605,7442.302123,-4298.627701,39.04,120.02,0.8029
36218.200000,43.458399,42.580686,7449.063286,-4302.534065,39.04,120.02,0.8025
36218.400000,43.458358,42.580767,7455.824449,-4306.440430,39.04,120.02,0.8020
36218.600000,43.458317,42.580848,7462.585612,-4310.346794,39.04,120.02,0.8014
36218.800000,43.458275,42.580929,7469.346776,-4314.253158,39.04,120.02,0.8007
