timestamp_s,found_lat,found_lon,x_m,y_m,heading_deg,speed_mps,neff
36087.000000,43.490907,42.528478,2934.06,-1387.38,124.99,39.36,2388
36087.200000,43.490892,42.528553,2940.11,-1389.03,125.46,39.00,2308
36087.400000,43.490870,42.528585,2942.70,-1391.52,126.48,38.29,2141
36087.600000,43.490794,42.528586,2942.81,-1399.93,127.14,37.89,2015
36087.800000,43.490732,42.528633,2946.58,-1406.81,127.18,37.85,1984
36088.000000,43.490698,42.528691,2951.30,-1410.65,127.50,37.65,1908
36088.200000,43.490634,42.528723,2953.88,-1417.72,127.79,37.43,1836
36088.400000,43.490648,42.528813,2961.10,-1416.23,128.31,37.03,1727
36088.600000,43.490653,42.528894,2967.68,-1415.64,128.87,36.64,1618
36088.800000,43.490569,42.528931,2970.67,-1425.05,128.52,36.84,1587
36089.000000,43.490516,42.529004,2976.54,-1430.88,128.16,36.99,1538
36089.200000,43.490550,42.529162,2989.35,-1427.13,127.68,37.25,2988
36089.400000,43.490473,42.529165,2989.52,-1435.74,128.86,36.77,2932
36089.600000,43.490385,42.529207,2992.97,-1445.53,128.13,37.04,2898
36089.800000,43.490364,42.529298,3000.29,-1447.83,128.78,36.95,2804
36090.000000,43.490359,42.529410,3009.33,-1448.39,128.05,37.13,2684
36090.200000,43.490367,42.529534,3019.34,-1447.49,127.58,37.26,2536
36090.400000,43.490293,42.529585,3023.46,-1455.72,127.83,37.30,2436
36090.600000,43.490197,42.529613,3025.70,-1466.46,128.22,37.32,2343
36090.800000,43.490183,42.529741,3036.05,-1468.01,129.39,37.38,2261
36091.000000,43.490085,42.529738,3035.83,-1478.90,128.98,37.30,2170
36091.200000,43.490097,42.529838,3043.90,-1477.56,128.47,37.18,2069
36091.400000,43.490037,42.529909,3049.60,-1484.19,129.17,37.22,1995
36091.600000,43.490022,42.530032,3059.53,-1485.91,130.15,37.30,1907
36091.800000,43.489935,42.530054,3061.37,-1495.57,130.26,37.25,1835
36092.000000,43.489818,42.530078,3063.29,-1508.58,131.28,37.35,1733
36092.200000,43.489713,42.530119,3066.57,-1520.26,132.53,37.55,1611
36092.400000,43.489679,42.530194,3072.64,-1524.04,132.47,37.62,1569
36092.600000,43.489683,42.530311,3082.09,-1523.69,132.49,37.63,1517
36092.800000,43.489548,42.530299,3081.12,-1538.67,132.71,37.62,2999
36093.000000,43.489527,42.530406,3089.72,-1541.04,133.50,37.63,2968
36093.200000,43.489417,42.530421,3091.00,-1553.30,133.95,37.65,2918
36093.400000,43.489404,42.530525,3099.33,-1554.64,135.12,37.54,2766
36093.600000,43.489298,42.530541,3100.66,-1566.54,135.66,37.55,2678
36093.800000,43.489228,42.530601,3105.49,-1574.29,135.96,37.67,2632
36094.000000,43.489167,42.530657,3110.06,-1581.11,136.39,37.72,2562
36094.200000,43.489132,42.530756,3117.98,-1585.01,136.57,37.87,2524
36094.400000,43.489058,42.530775,3119.58,-1593.25,137.07,37.67,2441
36094.600000,43.489003,42.530814,3122.73,-1599.37,137.58,37.49,2350
36094.800000,43.488903,42.530857,3126.21,-1610.45,137.74,37.75,2320
36095.000000,43.488939,42.530968,3135.17,-1606.46,138.18,37.52,2237
36095.200000,43.488871,42.531007,3138.30,-1613.98,138.55,37.45,2177
36095.400000,43.488801,42.531067,3143.16,-1621.80,138.80,37.58,2142
36095.600000,43.488789,42.531132,3148.34,-1623.16,139.07,37.27,2078
36095.800000,43.488765,42.531204,3154.19,-1625.87,139.35,37.19,2024
36096.000000,43.488690,42.531201,3153.91,-1634.23,139.75,36.88,1951
36096.200000,43.488638,42.531235,3156.72,-1639.92,140.05,36.74,1889
36096.400000,43.488605,42.531326,3164.04,-1643.60,140.29,36.90,1858
36096.600000,43.488586,42.531367,3167.39,-1645.80,140.59,36.57,1793
36096.800000,43.488508,42.531379,3168.31,-1654.49,140.88,36.46,1741
36097.000000,43.488495,42.531464,3175.17,-1655.84,141.11,36.39,1698
36097.200000,43.488430,42.531497,3177.83,-1663.08,141.34,36.38,1658
36097.400000,43.488331,42.531513,3179.13,-1674.15,141.53,36.45,1629
36097.600000,43.488358,42.531651,3190.27,-1671.08,141.62,36.52,1600
36097.800000,43.488267,42.531672,3191.95,-1681.27,141.70,36.57,1572
36098.000000,43.488202,42.531663,3191.21,-1688.53,141.83,36.19,1523
36098.200000,43.488137,42.531774,3200.17,-1695.69,142.04,36.77,1514
36098.400000,43.488086,42.531793,3201.73,-1701.44,142.03,36.53,2988
36098.600000,43.488071,42.531886,3209.25,-1703.10,142.14,36.56,2979
36098.800000,43.488032,42.531933,3213.09,-1707.37,142.22,36.45,2949
36099.000000,43.487928,42.531881,3208.89,-1719.06,142.31,36.04,2883
36099.200000,43.487920,42.532034,3221.19,-1719.91,142.73,36.48,2906
36099.400000,43.487908,42.532049,3222.43,-1721.26,142.61,35.91,2813
36099.600000,43.487755,42.532041,3221.76,-1738.22,143.00,36.20,2816
36099.800000,43.487804,42.532172,3232.37,-1732.85,143.03,36.06,2762
36100.000000,43.487866,42.532263,3239.69,-1725.91,142.91,35.51,2651
36100.200000,43.487713,42.532293,3242.14,-1742.90,143.49,36.07,2678
36100.400000,43.487747,42.532349,3246.61,-1739.20,143.22,35.53,2567
36100.600000,43.487672,42.532353,3246.96,-1747.51,143.26,35.37,2499
36100.800000,43.487574,42.532398,3250.64,-1758.42,143.59,35.66,2484
36101.000000,43.487619,42.532525,3260.89,-1753.45,143.57,35.54,2416
36101.200000,43.487538,42.532509,3259.52,-1762.47,143.42,35.30,2329
36101.400000,43.487516,42.532555,3263.30,-1764.87,143.35,35.11,2246
36101.600000,43.487585,42.532631,3269.43,-1757.18,142.89,34.53,2096
36101.800000,43.487517,42.532685,3273.79,-1764.72,143.15,34.69,2081
36102.000000,43.487396,42.532730,3277.43,-1778.27,143.60,35.11,2069
36102.200000,43.487350,42.532735,3277.82,-1783.30,143.28,34.79,1990
36102.400000,43.487415,42.532850,3287.13,-1776.14,143.02,34.48,1903
36102.600000,43.487439,42.532865,3288.30,-1773.40,142.42,33.84,1753
36102.800000,43.487414,42.532967,3296.54,-1776.21,142.66,34.05,1731
36103.000000,43.487454,42.532949,3295.08,-1771.78,141.92,33.09,1542
36103.200000,43.487405,42.533046,3302.95,-1777.26,142.40,33.43,1553
36103.400000,43.487328,42.533072,3305.05,-1785.85,142.48,33.47,1508
36103.600000,43.487310,42.533135,3310.12,-1787.79,142.50,33.41,2993
36103.800000,43.487256,42.533199,3315.26,-1793.83,142.57,33.54,2961
36104.000000,43.487319,42.533238,3318.43,-1786.75,141.67,32.74,2803
36104.200000,43.487292,42.533316,3324.75,-1789.78,141.66,32.82,2730
36104.400000,43.487132,42.533437,3334.50,-1807.62,142.93,33.98,2557
36104.600000,43.486756,42.533466,3336.85,-1849.49,145.20,36.01,1743
36104.800000,43.486612,42.533591,3346.89,-1865.52,146.52,37.12,2933
36105.000000,43.486461,42.533675,3353.71,-1882.30,147.58,38.19,2508
36105.200000,43.486381,42.533749,3359.72,-1891.19,148.07,38.60,2242
36105.400000,43.486276,42.533810,3364.65,-1902.91,147.99,39.54,1924
36105.600000,43.486232,42.533847,3367.62,-1907.84,148.87,38.83,1923
36105.800000,43.486252,42.534011,3380.86,-1905.57,148.45,39.51,1764
36106.000000,43.486168,42.534060,3384.83,-1914.93,148.32,39.85,1638
36106.200000,43.486138,42.534205,3396.51,-1918.26,147.16,40.77,1409
36106.400000,43.486011,42.534205,3396.53,-1932.36,147.44,40.94,2993
36106.600000,43.485965,42.534294,3403.70,-1937.51,147.36,41.17,2973
36106.800000,43.485872,42.534345,3407.78,-1947.84,146.99,41.40,2929
36107.000000,43.485810,42.534403,3412.49,-1954.80,147.57,41.59,2851
36107.200000,43.485776,42.534500,3420.30,-1958.57,147.32,41.61,2819
36107.400000,43.485783,42.534639,3431.55,-1957.76,146.99,41.63,2774
36107.600000,43.485693,42.534680,3434.89,-1967.76,147.00,41.74,2712
36107.800000,43.485660,42.534778,3442.78,-1971.52,146.45,41.59,2659
36108.000000,43.485449,42.534703,3436.73,-1994.95,147.82,42.32,2505
36108.200000,43.485432,42.534795,3444.17,-1996.83,147.43,41.83,2563
36108.400000,43.485493,42.534976,3458.78,-1990.02,147.34,41.75,2531
36108.600000,43.485371,42.534980,3459.10,-2003.68,147.53,41.86,2476
36108.800000,43.485335,42.535064,3465.85,-2007.60,147.49,41.75,2450
36109.000000,43.485217,42.535074,3466.69,-2020.74,147.99,42.02,2375
36109.200000,43.485252,42.535219,3478.40,-2016.85,147.92,41.78,2369
36109.400000,43.485134,42.535225,3478.88,-2030.05,148.19,41.89,2321
36109.600000,43.485051,42.535262,3481.86,-2039.27,148.65,42.05,2274
36109.800000,43.484984,42.535308,3485.57,-2046.71,149.14,42.12,2241
36110.000000,43.484845,42.535282,3483.45,-2062.16,149.37,42.04,2216
36110.200000,43.484854,42.535404,3493.31,-2061.18,149.88,42.17,2182
36110.400000,43.484851,42.535510,3501.86,-2061.53,149.64,41.86,2159
36110.600000,43.484777,42.535555,3505.47,-2069.79,149.99,41.92,2130
36110.800000,43.484662,42.535556,3505.55,-2082.59,150.18,41.92,2101
36111.000000,43.484611,42.535619,3510.69,-2088.26,150.15,41.77,2071
36111.200000,43.484577,42.535700,3517.20,-2092.06,150.41,41.80,2043
36111.400000,43.484499,42.535741,3520.54,-2100.72,149.75,41.45,1996
36111.600000,43.484395,42.535754,3521.56,-2112.33,150.42,41.67,1983
36111.800000,43.484338,42.535812,3526.23,-2118.60,150.49,41.63,1950
36112.000000,43.484299,42.535888,3532.41,-2122.94,150.36,41.48,1912
36112.200000,43.484233,42.535935,3536.21,-2130.30,150.84,41.57,1892
36112.400000,43.484202,42.536019,3542.97,-2133.78,150.50,41.29,1844
36112.600000,43.484175,42.536105,3549.92,-2136.80,150.92,41.38,1824
36112.800000,43.484061,42.536106,3549.98,-2149.49,150.65,41.20,1779
36113.000000,43.484043,42.536202,3557.71,-2151.48,150.63,41.09,1742
36113.200000,43.483977,42.536250,3561.63,-2158.78,150.60,41.01,1703
36113.400000,43.483855,42.536247,3561.37,-2172.46,151.43,41.30,1694
36113.600000,43.483877,42.536371,3571.37,-2169.96,151.03,40.92,1646
36113.800000,43.483799,42.536405,3574.16,-2178.66,151.17,40.86,1612
36114.000000,43.483736,42.536457,3578.38,-2185.66,151.49,40.98,1585
36114.200000,43.483786,42.536608,3590.54,-2180.14,151.26,40.68,1542
36114.400000,43.483696,42.536630,3592.32,-2190.16,151.46,40.67,1509
36114.600000,43.483488,42.536531,3584.29,-2213.29,151.93,40.78,2996
36114.800000,43.483479,42.536627,3592.07,-2214.31,152.12,40.75,2990
36115.000000,43.483391,42.536644,3593.43,-2224.11,152.21,40.67,2975
36115.200000,43.483370,42.536723,3599.85,-2226.40,152.76,40.78,2935
36115.400000,43.483314,42.536771,3603.67,-2232.62,153.00,40.74,2903
36115.600000,43.483267,42.536964,3619.31,-2237.91,151.13,40.89,2595
36115.800000,43.483193,42.536796,3605.70,-2246.14,153.02,40.03,2779
36116.000000,43.483153,42.536857,3610.60,-2250.56,153.16,39.94,2728
36116.200000,43.483142,42.535946,3537.07,-2251.80,161.53,35.54,972
36116.400000,43.483101,42.535973,3539.29,-2256.33,161.43,35.27,2996
36116.600000,43.483060,42.535952,3537.59,-2260.91,162.09,35.03,2940
36116.800000,43.483016,42.536001,3541.55,-2265.85,161.79,34.78,2921
36117.000000,43.482916,42.535922,3535.12,-2276.93,162.57,34.59,2836
36117.200000,43.482897,42.535968,3538.88,-2279.09,162.86,34.47,2788
36117.400000,43.482885,42.536033,3544.08,-2280.42,162.88,34.31,2739
36117.600000,43.482772,42.535982,3540.00,-2293.00,163.00,34.10,2673
36117.800000,43.482752,42.535975,3539.43,-2295.23,163.71,33.90,2584
36118.000000,43.482742,42.536083,3548.17,-2296.36,163.31,33.86,2543
36118.200000,43.482688,42.536075,3547.53,-2302.31,163.49,33.56,2464
36118.400000,43.482649,42.536091,3548.82,-2306.62,163.52,33.27,2382
36118.600000,43.482574,42.536241,3560.87,-2315.04,162.18,33.53,2211
36118.800000,43.482567,42.536425,3575.72,-2315.82,161.04,33.59,1941
36119.000000,43.482466,42.537266,3643.67,-2327.01,155.54,37.25,714
36119.200000,43.482230,42.538394,3734.74,-2353.25,148.57,43.93,1992
36119.400000,43.482063,42.538287,3726.10,-2371.90,149.68,43.02,2171
36119.600000,43.481977,42.538515,3744.49,-2381.42,148.41,44.29,1772
36119.800000,43.481975,42.538686,3758.32,-2381.68,147.68,44.71,1539
36120.000000,43.481831,42.538647,3755.21,-2397.76,148.50,44.25,2911
36120.200000,43.481785,42.538724,3761.36,-2402.83,148.73,44.15,2860
36120.400000,43.481672,42.538714,3760.54,-2415.47,149.39,43.83,2634
36120.600000,43.481577,42.538706,3759.94,-2426.00,150.33,43.34,2242
36120.800000,43.481571,42.538818,3768.98,-2426.65,150.24,43.18,2148
36121.000000,43.481573,42.538939,3778.76,-2426.44,150.10,43.01,2032
36121.200000,43.481471,42.538995,3783.25,-2437.76,149.15,43.40,2083
36121.400000,43.481426,42.539047,3787.45,-2442.81,149.63,42.78,1791
36121.600000,43.481440,42.539192,3799.20,-2441.23,149.20,42.87,1731
36121.800000,43.481315,42.539182,3798.33,-2455.22,149.27,42.63,1585
36122.000000,43.481240,42.539207,3800.41,-2463.52,149.69,42.28,2965
36122.200000,43.481170,42.539267,3805.25,-2471.28,148.89,42.20,2889
36122.400000,43.481171,42.539382,3814.52,-2471.17,148.78,42.01,2779
36122.600000,43.481146,42.539477,3822.16,-2473.95,148.43,41.85,2593
36122.800000,43.481115,42.539578,3830.36,-2477.38,147.75,41.78,2257
36123.000000,43.481054,42.539613,3833.18,-2484.21,148.63,41.60,2305
36123.200000,43.481018,42.539714,3841.30,-2488.22,147.41,41.37,1917
36123.400000,43.481072,42.539910,3857.17,-2482.23,146.27,41.56,1547
36123.600000,43.480986,42.539941,3859.69,-2491.78,147.01,41.54,2978
36123.800000,43.480954,42.540056,3868.91,-2495.30,145.37,41.79,2821
36124.000000,43.480893,42.540123,3874.37,-2502.13,145.51,41.89,2718
36124.200000,43.480765,42.540111,3873.41,-2516.34,146.88,41.92,2686
36124.400000,43.480776,42.540249,3884.55,-2515.20,145.66,41.84,2537
36124.600000,43.480738,42.540346,3892.34,-2519.42,143.99,41.78,2256
36124.800000,43.480712,42.540443,3900.16,-2522.31,144.09,41.78,2151
36125.000000,43.480696,42.540556,3909.30,-2524.06,142.87,41.67,1899
36125.200000,43.480581,42.540562,3909.81,-2536.92,143.26,41.61,1818
36125.400000,43.480617,42.540732,3923.50,-2532.86,140.40,41.41,1394
36125.600000,43.480521,42.540765,3926.19,-2543.53,140.09,41.46,2986
36125.800000,43.480478,42.540842,3932.41,-2548.36,140.95,41.45,2860
36126.000000,43.480427,42.540906,3937.55,-2553.96,139.73,41.06,2777
36126.200000,43.480444,42.541035,3948.02,-2552.17,139.04,40.81,2564
36126.400000,43.480364,42.541076,3951.29,-2561.02,139.38,40.77,2418
36126.600000,43.480343,42.541161,3958.20,-2563.36,139.07,40.43,2212
36126.800000,43.480343,42.541251,3965.45,-2563.40,137.99,39.75,1898
36127.000000,43.480275,42.541317,3970.79,-2570.96,138.83,40.13,1821
36127.200000,43.480222,42.541352,3973.61,-2576.84,138.26,39.40,1615
36127.400000,43.480181,42.541416,3978.71,-2581.37,138.09,39.09,2988
36127.600000,43.480133,42.541501,3985.59,-2586.73,138.58,39.47,2895
36127.800000,43.480035,42.541561,3990.45,-2597.69,139.79,40.52,2469
36128.000000,43.479986,42.541633,3996.29,-2603.14,139.85,40.48,2401
36128.200000,43.479918,42.541683,4000.33,-2610.72,140.24,40.58,2261
36128.400000,43.479846,42.541741,4004.97,-2618.72,139.92,40.58,2217
36128.600000,43.479807,42.541781,4008.24,-2623.08,140.89,40.21,2107
36128.800000,43.479798,42.541899,4017.79,-2624.08,140.64,40.22,2042
36129.000000,43.479741,42.541978,4024.15,-2630.39,140.26,40.37,1949
36129.200000,43.479725,42.542106,4034.46,-2632.20,139.84,40.57,1803
36129.400000,43.479624,42.542157,4038.56,-2643.42,139.36,40.88,1611
36129.600000,43.479593,42.542185,4040.81,-2646.87,140.03,39.86,1618
36129.800000,43.479472,42.542186,4040.95,-2660.32,140.03,39.85,1468
36130.000000,43.479435,42.542258,4046.73,-2664.43,140.17,39.65,2977
36130.200000,43.479344,42.542380,4056.55,-2674.58,139.29,41.21,2567
36130.400000,43.479309,42.542477,4064.42,-2678.47,139.29,41.31,2406
36130.600000,43.479298,42.542620,4075.96,-2679.69,138.79,41.92,2042
36130.800000,43.479233,42.542677,4080.55,-2686.90,139.19,41.70,1996
36131.000000,43.479170,42.542743,4085.87,-2693.97,139.05,41.85,1858
36131.200000,43.479103,42.542800,4090.48,-2701.36,139.57,41.81,1786
36131.400000,43.479040,42.542857,4095.12,-2708.39,139.58,41.78,1713
36131.600000,43.479063,42.542993,4106.10,-2705.80,138.72,41.76,1619
36131.800000,43.478936,42.542980,4105.06,-2719.98,137.52,41.62,1460
36132.000000,43.478964,42.543131,4117.26,-2716.88,137.26,41.61,2997
36132.200000,43.478858,42.543145,4118.35,-2728.67,136.56,41.44,2930
36132.400000,43.478827,42.543233,4125.47,-2732.17,135.98,41.36,2807
36132.600000,43.478784,42.543328,4133.16,-2736.93,136.30,41.55,2778
36132.800000,43.478684,42.543366,4136.24,-2748.05,136.78,41.70,2739
36133.000000,43.478758,42.543542,4150.44,-2739.86,135.80,41.35,2620
36133.200000,43.478633,42.543555,4151.43,-2753.71,136.48,41.48,2606
36133.400000,43.478574,42.543614,4156.21,-2760.27,135.75,41.39,2492
36133.600000,43.478584,42.543744,4166.71,-2759.16,135.30,41.30,2373
36133.800000,43.478542,42.543822,4173.02,-2763.81,135.03,41.21,2281
36134.000000,43.478486,42.543873,4177.10,-2770.10,135.98,40.89,2347
36134.200000,43.478388,42.543906,4179.79,-2780.99,134.95,41.00,2180
36134.400000,43.478379,42.544014,4188.48,-2782.03,134.88,40.91,2112
36134.600000,43.478374,42.544128,4197.72,-2782.55,134.67,40.82,2009
36134.800000,43.478302,42.544171,4201.21,-2790.57,135.11,40.64,1976
36135.000000,43.478248,42.544234,4206.28,-2796.53,135.40,40.50,1919
36135.200000,43.478228,42.544331,4214.16,-2798.85,133.64,40.48,1659
36135.400000,43.478237,42.544458,4224.39,-2797.77,132.71,40.49,2989
36135.600000,43.478158,42.544503,4228.02,-2806.57,132.34,40.46,2907
36135.800000,43.478141,42.544603,4236.05,-2808.49,131.25,40.45,2637
36136.000000,43.478153,42.544736,4246.84,-2807.18,130.63,40.48,2386
36136.200000,43.478118,42.544816,4253.32,-2811.08,129.85,40.42,2100
36136.400000,43.478042,42.544854,4256.33,-2819.51,129.14,40.33,1849
36136.600000,43.477989,42.544963,4265.16,-2825.39,129.50,40.76,1814
36136.800000,43.478095,42.545112,4277.16,-2813.61,128.60,39.87,1567
36137.000000,43.477974,42.545117,4277.56,-2827.11,128.44,39.91,2998
36137.200000,43.478009,42.545242,4287.70,-2823.24,128.22,39.58,2956
36137.400000,43.477900,42.545253,4288.53,-2835.32,128.19,39.52,2907
36137.600000,43.477949,42.545384,4299.15,-2829.91,128.16,39.12,2806
36137.800000,43.477891,42.545423,4302.28,-2836.36,128.15,38.85,2709
36138.000000,43.477842,42.545492,4307.85,-2841.81,128.24,38.90,2652
36138.200000,43.477762,42.545497,4308.27,-2850.63,128.50,38.44,2533
36138.400000,43.477702,42.545575,4314.55,-2857.39,128.45,38.75,2504
36138.600000,43.477713,42.545667,4321.96,-2856.13,129.06,38.25,2389
36138.800000,43.477649,42.545757,4329.24,-2863.29,128.65,38.81,2342
36139.000000,43.477613,42.545856,4337.24,-2867.28,128.83,39.01,2251
36139.200000,43.477569,42.545969,4346.40,-2872.16,127.58,39.75,1922
36139.400000,43.477523,42.546070,4354.50,-2877.26,127.39,40.07,1716
36139.600000,43.477631,42.546250,4369.05,-2865.28,123.57,40.47,2373
36139.800000,43.477593,42.546295,4372.72,-2869.47,121.21,40.63,1493
36140.000000,43.477662,42.546432,4383.73,-2861.82,118.58,40.92,2672
36140.200000,43.477550,42.546474,4387.17,-2874.29,119.32,40.90,2784
36140.400000,43.477597,42.546602,4397.51,-2869.03,118.11,40.91,2389
36140.600000,43.477583,42.546694,4404.88,-2870.65,117.61,40.94,2151
36140.800000,43.477543,42.546792,4412.81,-2875.08,118.04,40.93,2131
36141.000000,43.477452,42.546825,4415.47,-2885.21,118.11,40.92,2040
36141.200000,43.477461,42.546935,4424.38,-2884.24,117.69,40.91,1890
36141.400000,43.477443,42.547039,4432.80,-2886.17,117.71,40.91,1807
36141.600000,43.477387,42.547096,4437.36,-2892.46,117.53,40.87,1705
36141.800000,43.477396,42.547271,4451.47,-2891.39,118.97,40.96,1664
36142.000000,43.477378,42.547366,4459.18,-2893.43,118.63,40.96,1606
36142.200000,43.477327,42.547441,4465.23,-2899.15,119.06,40.90,1525
36142.400000,43.477268,42.547509,4470.73,-2905.64,118.40,41.11,2958
36142.600000,43.477237,42.547597,4477.85,-2909.12,118.39,41.07,2936
36142.800000,43.477085,42.547601,4478.15,-2926.10,117.62,41.60,2708
36143.000000,43.477207,42.547810,4495.04,-2912.51,117.87,41.20,2729
36143.200000,43.477076,42.547859,4498.98,-2927.00,117.24,41.92,2461
36143.400000,43.477115,42.548008,4511.00,-2922.68,117.08,41.87,2358
36143.600000,43.477146,42.548086,4517.31,-2919.22,117.20,41.00,2302
36143.800000,43.477048,42.548176,4524.57,-2930.14,116.86,41.77,2129
36144.000000,43.476950,42.548130,4520.88,-2941.05,116.71,41.00,1997
36144.200000,43.477013,42.548306,4535.05,-2934.03,116.55,40.96,1856
36144.400000,43.477064,42.548426,4544.80,-2928.38,116.38,40.49,1698
36144.600000,43.477006,42.548518,4552.18,-2934.87,116.26,40.80,1576
36144.800000,43.476913,42.548578,4557.07,-2945.22,116.12,41.18,2983
36145.000000,43.476956,42.548671,4564.55,-2940.41,115.75,40.53,2879
36145.200000,43.476948,42.548642,4562.20,-2941.27,115.16,39.20,2418
36145.400000,43.476915,42.548776,4573.00,-2944.96,115.21,39.71,2412
36145.600000,43.476908,42.548932,4585.65,-2945.77,115.39,40.15,2256
36145.800000,43.476922,42.549032,4593.71,-2944.18,115.10,39.76,2023
36146.000000,43.476806,42.549063,4596.20,-2957.15,115.28,40.03,1802
36146.200000,43.476834,42.549244,4610.84,-2953.93,115.51,40.49,1572
36146.400000,43.476808,42.549344,4618.91,-2956.84,115.62,40.60,2996
36146.600000,43.476663,42.549334,4618.08,-2973.03,115.84,40.90,2892
36146.800000,43.476628,42.549427,4625.61,-2976.96,116.06,41.03,2754
36147.000000,43.476670,42.549594,4639.05,-2972.23,116.17,40.97,2730
36147.200000,43.476582,42.549631,4642.08,-2982.01,116.22,40.92,2725
36147.400000,43.476577,42.549750,4651.70,-2982.64,116.26,40.92,2720
36147.600000,43.476506,42.549802,4655.90,-2990.48,116.36,40.90,2706
36147.800000,43.476452,42.549864,4660.87,-2996.52,116.52,40.77,2680
36148.000000,43.476409,42.549959,4668.53,-3001.26,116.42,40.99,2662
36148.200000,43.476405,42.550054,4676.19,-3001.79,116.99,40.52,2633
36148.400000,43.476386,42.550159,4684.71,-3003.82,117.01,40.61,2633
36148.600000,43.476337,42.550244,4691.55,-3009.30,116.50,40.98,2605
36148.800000,43.476286,42.550314,4697.24,-3014.95,116.93,40.82,2626
36149.000000,43.476466,42.550464,4709.34,-2994.98,113.65,40.19,2290
36149.200000,43.476479,42.550597,4720.08,-2993.50,113.64,40.25,2260
36149.400000,43.476358,42.550601,4720.38,-3006.94,113.91,40.18,2291
36149.600000,43.476351,42.550711,4729.24,-3007.78,113.88,40.24,2269
36149.800000,43.476342,42.550816,4737.74,-3008.76,113.79,40.32,2228
36150.000000,43.476278,42.550878,4742.79,-3015.91,114.14,40.23,2279
36150.200000,43.476301,42.551011,4753.51,-3013.28,113.87,40.26,2221
36150.400000,43.476296,42.551131,4763.16,-3013.83,114.21,40.20,2266
36150.600000,43.476204,42.551156,4765.21,-3024.11,114.31,40.17,2257
36150.800000,43.476138,42.551216,4770.05,-3031.45,114.77,40.06,2301
36151.000000,43.476203,42.551387,4783.86,-3024.22,114.54,40.06,2250
36151.200000,43.476095,42.551408,4785.53,-3036.30,115.21,39.85,2301
36151.400000,43.476074,42.551493,4792.44,-3038.63,114.94,39.83,2249
36151.600000,43.475949,42.551497,4792.75,-3052.54,115.66,39.63,2276
36151.800000,43.476049,42.551701,4809.19,-3041.41,115.45,39.57,2219
36152.000000,43.476010,42.551772,4814.94,-3045.71,115.46,39.48,2170
36152.200000,43.475887,42.551782,4815.78,-3059.35,116.63,39.20,2186
36152.400000,43.475915,42.551912,4826.28,-3056.31,116.26,39.19,2113
36152.600000,43.475984,42.552053,4837.66,-3048.64,114.13,39.49,1816
36152.800000,43.475807,42.552027,4835.56,-3068.35,117.03,38.77,2011
36153.000000,43.475822,42.552124,4843.38,-3066.60,115.31,38.98,1809
36153.200000,43.475819,42.552236,4852.40,-3066.93,116.17,38.67,1796
36153.400000,43.475903,42.552384,4864.38,-3057.67,113.55,39.04,1408
36153.600000,43.475924,42.552509,4874.43,-3055.25,114.17,38.75,2938
36153.800000,43.476044,42.552694,4889.38,-3041.88,110.86,39.41,2608
36154.000000,43.476113,42.552848,4901.78,-3034.29,108.05,40.16,1683
36154.200000,43.476021,42.552863,4903.05,-3044.52,106.72,40.61,2955
36154.400000,43.476124,42.553097,4921.96,-3033.07,107.23,40.58,2883
36154.600000,43.476129,42.553192,4929.56,-3032.49,106.18,40.71,2627
36154.800000,43.476161,42.553281,4936.81,-3028.95,104.63,40.82,2236
36155.000000,43.476071,42.553367,4943.73,-3038.90,105.75,40.83,2272
36155.200000,43.476201,42.553447,4950.18,-3024.49,103.08,40.52,1795
36155.400000,43.476050,42.553543,4957.93,-3041.22,104.73,40.92,1901
36155.600000,43.476054,42.553593,4961.99,-3040.77,103.84,40.62,1767
36155.800000,43.476167,42.553650,4966.56,-3028.21,102.08,40.02,1485
36156.000000,43.476040,42.553791,4977.92,-3042.42,103.26,40.68,2835
36156.200000,43.476115,42.553854,4983.02,-3033.99,102.45,39.96,2970
36156.400000,43.476116,42.553899,4986.71,-3033.96,102.03,39.58,2932
36156.600000,43.476112,42.553990,4994.01,-3034.31,101.94,39.46,2884
36156.800000,43.476181,42.554100,5002.93,-3026.69,101.80,39.02,2780
36157.000000,43.476091,42.554138,5005.94,-3036.67,101.82,39.08,2747
36157.200000,43.476140,42.554297,5018.81,-3031.25,101.92,39.08,2682
36157.400000,43.476072,42.554362,5024.06,-3038.82,101.91,39.21,2608
36157.600000,43.476107,42.554460,5031.96,-3034.92,102.48,38.61,2466
36157.800000,43.475972,42.554485,5033.97,-3049.94,101.65,39.39,2356
36158.000000,43.476066,42.554685,5050.15,-3039.43,101.89,39.19,2232
36158.200000,43.476048,42.554784,5058.13,-3041.51,101.42,39.50,2054
36158.400000,43.476015,42.554860,5064.31,-3045.15,101.32,39.51,1911
36158.600000,43.475987,42.554939,5070.62,-3048.28,100.66,39.86,1731
36158.800000,43.475988,42.555049,5079.51,-3048.15,100.68,39.77,1627
36159.000000,43.476039,42.555205,5092.11,-3042.49,100.47,39.84,1517
36159.200000,43.475946,42.555227,5093.87,-3052.80,101.76,39.16,2833
36159.400000,43.475943,42.555319,5101.32,-3053.19,101.93,38.99,2738
36159.600000,43.475934,42.555394,5107.40,-3054.16,100.70,39.55,2851
36159.800000,43.475878,42.555458,5112.57,-3060.39,101.24,39.35,2739
36160.000000,43.475951,42.555625,5126.03,-3052.28,100.76,39.51,2656
36160.200000,43.475864,42.555658,5128.68,-3061.92,101.16,39.35,2535
